11041.json	mostly-true	"For African-Americans between the ages of 17 and 20, the real unemployment rate is 51 percent."	"diversity,economy,jobs"	bernie-s	U.S. Senator	Vermont	independent	18	12	22	41	0	"a rally in Portland, Maine"
1374.json	TRUE	President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).	"florida,health-care"	charlie-crist		Florida	democrat	15	9	20	19	2	a written statement
2066.json	FALSE	The Obama administration will give Pennsylvania $160 million to pay for health insurance plans that cover any legal abortion.	"abortion,health-care,states"	national-right-life-committee			none	1	2	1	0	0	a prepared statement
11072.json	TRUE	"In New Orleans, nearly100 percent of our kids are in charter schools."	"education,natural-disasters"	bobby-jindal	Governor of Louisiana	Louisiana	republican	0	1	4	4	0	comments on "Fox News Sunday"
12642.json	FALSE	The steel industry is producing as much steel in the United States as it ever was. Its just (that) it needs one-tenth of the workers that it used to.	"economy,jobs,trade"	barack-obama	President	Illinois	democrat	70	71	160	163	9	"remarks in Ottawa, Canada"
2614.json	mostly-true	"If you want to see the jobs that Ive saved and created in this storm he helped create, go anywhere in Ohio."	job-accomplishments	lee-fisher	Former Lieutenant governor	Ohio	democrat	2	1	1	2	0	a debate 
6488.json	TRUE	Austin is the largest city in the U.S. or Texas with no geographic representation on its city council.	elections	austinites-geographic-representation			none	0	0	0	0	0	a handout.
115.json	mostly-true	She stood by our National Guard and Reserve and kept standing till they received health care they deserved.	military	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a TV ad airing in Iowa and New Hampshire.
13443.json	TRUE	"Under Donald Trumps tax plan, 51 percent of single parents would see their taxes go up."	taxes	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a campaign rally
312.json	TRUE	We have more coal reserves in the United States than they have oil reserves in Saudi Arabia.	energy	rudy-giuliani	Attorney	New York	republican	9	11	10	7	3	Boca Raton.
4760.json	FALSE	"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople."	"taxes,abc-news-week"	john-boehner	Speaker of the House of Representatives	Ohio	republican	13	22	11	4	2	an ABC interview with Christiane Amanpour
8312.json	TRUE	Mental health provisions related to mass shootings got over 90 votes in the Senate.	"guns,health-care"	kelly-ayotte	U.S. Senator	New Hampshire	republican	2	1	1	4	0	an interview with CNN's "The Lead with Jake Tapper"
9167.json	mostly-true	"Young women today in metropolitan areaswho are childless and single are out-earning childless, single young males."	"income,jobs,women"	genevieve-wood	Senior contributor to The Foundry		republican	0	0	0	1	0	comments on CNN
4441.json	mostly-true	"In terms of the wealthiest Americans, were at the lowest tax rate since the 1950s."	taxes	debbie-wasserman-schultz	"U.S. Representative, Florida District 23"	Florida	democrat	7	9	8	15	3	an interview before the CNN/Tea Party Express GOP debate in Tampa
3848.json	FALSE	No one thought we could get a bipartisan bill (Medicaid) passed. We did in the Florida Senate.	"health-care,medicare,state-budget"	mike-haridopolos	Florida Senate President	Florida	republican	0	3	1	1	0	TV interview
8126.json	mostly-true	Obamacare carries on even under a government shutdown.	"federal-budget,government-efficiency,health-care"	paul-ryan	U.S. Representative	Wisconsin	republican	19	6	16	14	2	an interview on CBS' "Face the Nation"
4235.json	FALSE	Atlanta Public Schools 2011 CRCT tests were given under the strictest security possible.	education	beverly-hall			none	0	2	0	0	1	a mailer
5504.json	FALSE	Says Barack Obama promised gasoline at $2.50 a gallon.	"energy,gas-prices,transportation"	lenny-curry	chairman of the Republican Party of Florida	Florida	republican	2	1	2	0	0	an interview on "Political Connections"
6646.json	TRUE	Says U.S. Rep. Paul Ryan attacked the president for the same amount of Medicare savings that (Ryan) had in his own budget.	"federal-budget,medicare"	bill-clinton	former president	Arkansas	democrat	4	2	12	11	3	"a speech at the Democratic National Convention in Charlotte, N.C."
4079.json	TRUE	"Were losing almost 6,000 state jobs."	"jobs,state-budget"	eddie-rodriguez	Texas House Representative	Texas	democrat	0	1	0	1	0	remarks to the Central Texas Democratic Forum
8234.json	mostly-true	"About 40 percent of U.S. illegal immigrants came in on an airplane, with a legal visa, and just overstayed their visa and have never gone home."	immigration	john-carter	U.S. House of Representatives	Texas	republican	0	3	1	2	2	a news article
6471.json	TRUE	Florida has more concealed weapons permits than any other state.	guns	rick-scott	Governor	Florida	republican	28	23	38	34	7	a Fox News interview
1795.json	mostly-true	"I got a letter from 20 people who said they wanted their money back, 14 never gave me a penny."	campaign-finance	charlie-crist		Florida	democrat	15	9	20	19	2	a meeting with the St. Petersburg Times editorial board.
292.json	FALSE	"So that 2005 energy bill was a big step backwards on the path to clean, renewable energy. That's why I voted against it."	energy	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	debate in Las Vegas
7368.json	TRUE	Says abortions are decreasing.	abortion	donna-howard	Texas House Representative	Texas	democrat	1	0	1	2	0	a Texas Tribune interview.
3814.json	TRUE	Abraham Lincoln (once) jumped out of a window in the Illinois Legislature in order to deny a quorum.	"history,labor,state-budget"	mark-miller	"State Senator, District 16"	Wisconsin	democrat	1	1	0	0	0	remarks to reporters
9128.json	mostly-true	"Since December 2010 Florida has created 540,000 new jobs."	jobs	rick-scott	Governor	Florida	republican	28	23	38	34	7	an online ad
9651.json	mostly-true	The U.S. Court of Appeals for the Fourth Circuit compared the health care law to buying a pepperoni and ham pizza from Dominos or Pizza Hut.	health-care	debbie-wasserman-schultz	"U.S. Representative, Florida District 23"	Florida	democrat	7	9	8	15	3	an interview with a Las Vegas news network
3032.json	FALSE	On choosing a Texas House speaker	"elections,states"	warren-chisum	State representative	Texas	republican	0	0	0	0	0	a press release
357.json	TRUE	She flunked the D.C. bar exam.	candidates-biography	chain-email			none	11	43	8	5	105	a chain e-mail based on an article written by Dick Morris
5548.json	mostly-true	"Because of the new health care law, 2.5 million young adults now have coverage."	"health-care,job-accomplishments,message-machine-2012"	barack-obama	President	Illinois	democrat	70	71	160	163	9	the campaign film "The Road We've Traveled"
12277.json	mostly-true	Pennsylvania has lost 35 percent of its manufacturing jobs since 2001 and Harrisburg has lost 40 percent of its manufacturing jobs since 2001.	jobs	donald-trump	President-Elect	New York	republican	63	114	51	37	61	a campaign rally speech
1649.json	TRUE	Farouk is on fire.	job-accomplishments	j-xavier	musician	Texas	democrat	0	0	0	0	0	a song for Farouk Shami's gubernatorial campaign
6175.json	FALSE	Obamacare adds trillions to our deficits and to our national debt.	"federal-budget,health-care"	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	a press conference
13351.json	FALSE	Says Democratic U.S. Senate candidate Russ Feingold voted over 250 times to raise taxes.	taxes	americans-prosperity			none	6	7	2	1	2	a web ad
11431.json	FALSE	The gun industry isthe only business in America that is wholly protected from any kind of liability.	"guns,legal-issues"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a town hall-style campaign event in Iowa
2702.json	TRUE	Your tellers were paid kickbacks for directing elderly consumers from ... safe deposits to risky ones.	"candidates-biography,ethics,financial-regulation,legal-issues"	rick-scott	Governor	Florida	republican	28	23	38	34	7	a CNN/St. Petersburg Times debate.
2256.json	TRUE	Says Barack Obama didnt keep his promise to have an immigration bill in his first year.	immigration	jerry-patterson	state land commissioner	Texas	republican	1	1	1	3	0	a speech
329.json	TRUE	Hillary Clinton "actually differed with (John McCain) by arguing for exceptions for torture before changing positions."	terrorism	barack-obama	President	Illinois	democrat	70	71	160	163	9	Denver
7546.json	TRUE	The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.	environment	evan-goyke	"State Assembly, 18th District"	Wisconsin	democrat	0	0	0	0	0	a speech
1098.json	FALSE	"Health insurance companies are making record profits, right now."	"corporations,health-care"	barack-obama	President	Illinois	democrat	70	71	160	163	9	a press conference
3990.json	mostly-true	"Every 10th dollar spent by the Social Security Administration on its program for the poor is waste, or fraud, they cant validate that the people should have gotten it, totaling about $8 billion a year."	"federal-budget,social-security"	newt-gingrich	Co-host on CNN's "Crossfire"	Georgia	republican	16	15	20	10	11	in an interview on the “The Neal Boortz Radio Show” on Atlanta’s AM 750 and 95.5 FM 
6335.json	FALSE	"President Obama was saying success is the result of government, not hard-working people, when he said, If youve got a business, you didnt build that. Somebody else made that happen."	economy	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	an introduction to a web video
10028.json	mostly-true	Says Thom Tillis refuses to say what we should do to combat ISIS.	"military,terrorism"	kay-hagan	Former U.S. Senator	North Carolina	democrat	1	0	1	2	0	a news release
9882.json	FALSE	"Fox admits they lie and, under the First Amendment, have the right to lie or deliberately distort news reports on public airwaves."	"civil-rights,corporations,ethics,food-safety,pundits,transparency"	facebook-posts	Social media posting		none	14	18	15	11	36	posts on Facebook
9335.json	FALSE	Idaho was the only Republican-led state in the nation that chose to partner with President Obama by creating a state-based marketplace under the Affordable Care Act.	health-care	russ-fulcher	State Senator	Idaho	republican	0	1	0	0	0	a gubernatorial debate
9875.json	mostly-true	Federal investigators found a company that (David Perdue) ran discriminated against women -- paid them less than men for the same work.	"women,workers"	emilys-list			organization	1	0	3	2	0	television attack ad
8715.json	mostly-true	(The farm bill) has aprovision that would in many ways reduce the deficit.	"agriculture,deficit"	donna-brazile	Political commentator	"Washington, D.C."	democrat	0	1	4	7	0	a discussion on CNN's "State of the Union"
11829.json	FALSE	A (state) trooper with 10 years on the force is getting $500 a year more than a trooper with 10 minutes on the force.	public-safety	thomas-garrett-jr	State senator	Virginia	republican	2	1	0	0	0	a radio interview.
2039.json	TRUE	Only about a third of Texans who enroll in college graduate.	education	scott-hochberg	state representative 	Texas	democrat	0	0	0	0	0	a speech at a caucus at the Texas Democratic convention
